state_id,source_task_id,source_goal,goal,left_seed,right_seed,left_Q,right_Q,absolute_Q_difference,action_rmse,action_first10_rmse,action_expert_final_rmse,action_head_input_rmse,velocity_executed_rmse,velocity_padding_rmse,active_head_output_rmse,padding_head_output_rmse,active_row_energy_fraction,padding_row_energy_fraction,full_output_row_energy_fraction,output_null_energy_fraction,flow_noise_exact,vlm_main_view_pooled_rmse,vlm_wrist_view_pooled_rmse,vlm_language_pooled_rmse,vlm_state_pooled_rmse,vlm_pooled_rmse,action_to_vlm_gain
task04_ep001_step0050,4,cabinet,drawer,303,404,0.0,0.0,0.0,0.01590291492853417,0.014158709336256944,0.43874491411921906,0.4596428848775427,1.3566234646854691,1.4072221723015308,1.1329177601259515,1.3990604917737657,0.07638692920889728,0.726167507180727,0.802778490217673,0.197221509782327,False,0.0,0.0,0.0,0.0,0.0,15902914928.53417
task04_ep001_step0050,4,cabinet,cabinet,101,202,1.0,1.0,0.0,0.01952815422173389,0.013878853354714168,0.4309601201059734,0.45423609607131965,1.4027261018306383,1.374027165807707,1.165917404390991,1.365424718407745,0.08376022843196217,0.7110087872412755,0.7951818117810925,0.20481818821890752,False,0.0,0.0,0.0,0.0,0.0,19528154221.73389
task04_ep001_step0050,4,cabinet,cabinet,101,303,1.0,1.0,0.0,0.11137419210735594,0.015593561544086062,0.45038539425288604,0.47476884808057973,1.4253535575697778,1.4113044442689144,1.2019554162086297,1.401010284479628,0.08454919332491392,0.6832165803867609,0.7676345241232491,0.23236547587675094,False,0.0,0.0,0.0,0.0,0.0,111374192107.35594
task04_ep001_step0050,4,cabinet,cabinet,101,404,1.0,1.0,0.0,0.01997742568620455,0.013309958902635364,0.4273151362564266,0.4507055955538937,1.3695537833818747,1.3668763584719452,1.1370521638225992,1.3604060311491546,0.08411005210265776,0.7137722151127012,0.7977243676896129,0.20227563231038714,False,0.0,0.0,0.0,0.0,0.0,19977425686.20455
task04_ep001_step0050,4,cabinet,cabinet,202,303,1.0,1.0,0.0,0.1111424005402459,0.015364540941888,0.4420392243145382,0.4662193757185349,1.413531592138213,1.3759611394498872,1.1860407324058155,1.3684801105660072,0.08313785764523561,0.6778695664976468,0.7610005754493157,0.23899942455068435,False,0.0,0.0,0.0,0.0,0.0,111142400540.24591
task04_ep001_step0050,4,cabinet,cabinet,202,404,1.0,1.0,0.0,0.02325931072231956,0.013168127649592545,0.4361928348333672,0.4600520479844557,1.4038468216956108,1.3924468375780057,1.1867530344039514,1.3843890657966194,0.08274457828939939,0.7113511184219964,0.7945078192335419,0.20549218076645814,False,0.0,0.0,0.0,0.0,0.0,23259310722.31956
task04_ep001_step0050,4,cabinet,cabinet,303,404,1.0,1.0,0.0,0.11027473064673704,0.014197118651097953,0.44408675964715266,0.4680562436109342,1.3603070083076438,1.4061664761313588,1.1607550068160746,1.3997986212302136,0.07781562350257736,0.7010013933519296,0.7790854786793389,0.22091452132066114,False,0.0,0.0,0.0,0.0,0.0,110274730646.73705
task04_ep002_step0050,4,cabinet,drawer,101,202,0.0,0.0,0.0,0.11015629361785814,0.017285933853457697,0.4364997086698708,0.4590142201656029,1.398202732134043,1.3775088928828614,1.110328416973297,1.3507986739138633,0.07489074794188735,0.6814652709529473,0.7569949165970231,0.24300508340297688,False,0.0,0.0,0.0,0.0,0.0,110156293617.85814
task04_ep002_step0050,4,cabinet,drawer,101,303,0.0,0.0,0.0,0.01900831983052167,0.01730878418501824,0.4399336180746183,0.4637963166269024,1.429301246860376,1.4149074226786844,1.1659167851208192,1.3861939353352883,0.08545091840720866,0.700863351678481,0.786263647878507,0.213736352121493,False,0.0,0.0,0.0,0.0,0.0,19008319830.52167
task04_ep002_step0050,4,cabinet,drawer,101,404,0.0,0.0,0.0,0.016382016234302917,0.013683872303096142,0.42473750173574054,0.4478837784550214,1.370282798037297,1.3702918568015914,1.0994023783775575,1.343611714891299,0.08101859181339754,0.7051618794984404,0.7860670116472727,0.21393298835272734,False,0.0,0.0,0.0,0.0,0.0,16382016234.302917
task04_ep002_step0050,4,cabinet,drawer,202,303,0.0,0.0,0.0,0.11086834955787532,0.017050420918282683,0.43627136740713157,0.4590477371694171,1.410332538365467,1.3794611901181122,1.1141337866879018,1.3507301298826075,0.0762495998945015,0.6811884454412193,0.7574737781189389,0.2425262218810611,False,0.0,0.0,0.0,0.0,0.0,110868349557.87532
task04_ep002_step0050,4,cabinet,drawer,202,404,0.0,0.0,0.0,0.11045239251871343,0.01383142821724643,0.43983427220454496,0.46303980163288316,1.4073384180268051,1.3960591897619063,1.1288544005946957,1.3667185969682674,0.07465075351890639,0.6844058559793009,0.7595132117635276,0.2404867882364724,False,0.0,0.0,0.0,0.0,0.0,110452392518.71342
task04_ep002_step0050,4,cabinet,drawer,303,404,0.0,0.0,0.0,0.015349604332485077,0.011852402122758727,0.43268860694067207,0.45603900448600426,1.3526208747027904,1.410042721859657,1.1022501489408563,1.3813962173622636,0.07387343583521495,0.7192228732475647,0.7933498156418586,0.20665018435814142,False,0.0,0.0,0.0,0.0,0.0,15349604332.485077
task04_ep002_step0050,4,cabinet,cabinet,101,202,1.0,1.0,0.0,0.016397153569037478,0.012790365809485721,0.42239481971625503,0.4482946880971125,1.4067852029184,1.377053085298102,1.1422517565605526,1.3496690561288773,0.08329223633385271,0.7132008507189833,0.7969890713929001,0.2030109286070999,False,0.0,0.0,0.0,0.0,0.0,16397153569.037477
task04_ep002_step0050,4,cabinet,cabinet,101,303,1.0,1.0,0.0,0.01853760914219887,0.014180063610382843,0.43264896215512216,0.45975792117741665,1.431304314624354,1.4145698284400732,1.1871974653275412,1.3832638227475944,0.08921863032915404,0.7101944996811396,0.7993918933064346,0.20060810669356544,False,0.0,0.0,0.0,0.0,0.0,18537609142.19887
task04_ep002_step0050,4,cabinet,cabinet,101,404,1.0,1.0,0.0,0.01633382097486868,0.012328458583966034,0.4188956479186114,0.44518236368677033,1.371600248653467,1.3698574895912898,1.119319155896442,1.3428839693129768,0.08464473651388386,0.7129507710856307,0.7974333909936593,0.20256660900634071,False,0.0,0.0,0.0,0.0,0.0,16333820974.868681
task04_ep002_step0050,4,cabinet,cabinet,202,303,1.0,1.0,0.0,0.018506377676110446,0.015268496577719297,0.42295898733118875,0.44905860786709473,1.4106419988561252,1.3789809191441869,1.134470762902687,1.349777603898766,0.08225060881181162,0.7108130757976457,0.7930350592954801,0.20696494070451987,False,0.0,0.0,0.0,0.0,0.0,18506377676.110447
task04_ep002_step0050,4,cabinet,cabinet,202,404,1.0,1.0,0.0,0.01610456168574619,0.012038549238218153,0.4259415501790538,0.4525972375870754,1.4071814932289113,1.3954211642175383,1.154041038284134,1.3651227130980468,0.08137294780252384,0.7146580027435356,0.7964288307484,0.20357116925160001,False,0.0,0.0,0.0,0.0,0.0,16104561685.74619
task04_ep002_step0050,4,cabinet,cabinet,303,404,1.0,1.0,0.0,0.015432238595518528,0.01189583164316738,0.42750377941214807,0.45369360318271257,1.3506968847641772,1.4096239530096808,1.1146500424089176,1.3788875137014927,0.07589876908235478,0.723946229559567,0.8001525549470088,0.19984744505299123,False,0.0,0.0,0.0,0.0,0.0,15432238595.518528
task04_ep003_step0050,4,cabinet,drawer,101,202,0.0,0.0,0.0,0.11190342364543487,0.0168820369086726,0.4394542058426452,0.45841280588087735,1.409632380307285,1.3773097639001988,1.1289099816503423,1.3468966646103133,0.07745215957912437,0.6793823212885564,0.7572084058072125,0.2427915941927875,False,0.0,0.0,0.0,0.0,0.0,111903423645.43488
task04_ep003_step0050,4,cabinet,drawer,101,303,0.0,0.0,0.0,0.11249906498109755,0.017102674465366362,0.45251903770768026,0.4727434569968928,1.4362389700406744,1.4147267874537621,1.1883039881401387,1.3864756614391875,0.08497915866193728,0.6749115738699217,0.7599475209003648,0.24005247909963523,False,0.0,0.0,0.0,0.0,0.0,112499064981.09755
task04_ep003_step0050,4,cabinet,drawer,101,404,0.0,0.0,0.0,0.01628417170401268,0.013373422896730505,0.4266139339775561,0.4461907795707036,1.375535719338685,1.3702893593893177,1.1275855686433844,1.344187815467988,0.08446081236899954,0.7112442891207456,0.7956090581503191,0.20439094184968087,False,0.0,0.0,0.0,0.0,0.0,16284171704.012682
task04_ep003_step0050,4,cabinet,drawer,202,303,0.0,0.0,0.0,0.01821456522237249,0.017324379591780657,0.43265335798009424,0.45216533492487304,1.4188899418254808,1.3792590322551814,1.1513284305226192,1.3521579207189094,0.0832336653338807,0.7036274878279537,0.7869220029853833,0.21307799701461672,False,0.0,0.0,0.0,0.0,0.0,18214565222.37249
task04_ep003_step0050,4,cabinet,drawer,202,404,0.0,0.0,0.0,0.11198467393081028,0.01525187126281704,0.44219685781195095,0.4618347651149959,1.4105454897663015,1.3959384212224555,1.1486679517255052,1.3660621577177856,0.07727242533895508,0.6874199356471529,0.7650708839209632,0.23492911607903677,False,0.0,0.0,0.0,0.0,0.0,111984673930.81029
task04_ep003_step0050,4,cabinet,drawer,303,404,0.0,0.0,0.0,0.11212799888232043,0.012893499205500814,0.4443419527479786,0.4642374597961136,1.3613855456917183,1.4097334836490825,1.1369082754781943,1.3844131056709283,0.07574822537830428,0.6971088728439214,0.7732834418798312,0.22671655812016878,False,0.0,0.0,0.0,0.0,0.0,112127998882.32043
task04_ep003_step0050,4,cabinet,cabinet,101,202,1.0,1.0,0.0,0.10987631963266521,0.013446915182590403,0.4347097482493213,0.4574403549824541,1.4058136340223801,1.3768731122432665,1.154971460680737,1.3490180647209282,0.08181994999306541,0.6843270043542785,0.766700459184174,0.23329954081582605,False,0.0,0.0,0.0,0.0,0.0,109876319632.6652
task04_ep003_step0050,4,cabinet,cabinet,101,303,1.0,1.0,0.0,0.021001686448113874,0.015319957171884302,0.43947321497785236,0.46354721767601076,1.4351954614439708,1.4143433788179876,1.227655798496686,1.384592613784362,0.09554611474881901,0.700045468294316,0.7956886784136273,0.20431132158637266,False,0.0,0.0,0.0,0.0,0.0,21001686448.113876
task04_ep003_step0050,4,cabinet,cabinet,101,404,1.0,1.0,0.0,0.01796058006193851,0.013394604862053155,0.4235425525347964,0.4466160798765348,1.372174199249855,1.3696294991046072,1.136627567859458,1.3454997962387851,0.0861945234727678,0.7111909180273253,0.7973107282601432,0.20268927173985685,False,0.0,0.0,0.0,0.0,0.0,17960580061.93851
task04_ep003_step0050,4,cabinet,cabinet,202,303,1.0,1.0,0.0,0.10776394664604094,0.014968852664303926,0.4371361582334518,0.46106765596043775,1.4236120786066007,1.3787473508162849,1.2293503362552585,1.3521061114339354,0.09637843413685887,0.6766465323087257,0.7732618241978778,0.2267381758021222,False,0.0,0.0,0.0,0.0,0.0,107763946646.04094
task04_ep003_step0050,4,cabinet,cabinet,202,404,1.0,1.0,0.0,0.11008211190717371,0.012237931987559007,0.438449801239922,0.46187408809466757,1.4099848080548518,1.3952338760429328,1.173072593297566,1.3673035347142863,0.08188954614935094,0.6885072045710938,0.7709794241475143,0.2290205758524857,False,0.0,0.0,0.0,0.0,0.0,110082111907.1737
task04_ep003_step0050,4,cabinet,cabinet,303,404,1.0,1.0,0.0,0.014615731549297057,0.012315506590669554,0.4314282768281144,0.4547609677648495,1.3603601909872491,1.4090991238080741,1.1573942048358532,1.3819248153355124,0.0827490521836369,0.7238013085104366,0.806763889885089,0.19323611011491104,False,0.0,0.0,0.0,0.0,0.0,14615731549.297058
task04_ep004_step0050,4,cabinet,drawer,101,202,0.0,0.0,0.0,0.019211101962888204,0.017464069871903354,0.44285110066019023,0.46080492700191666,1.405083448938481,1.3779708987729182,1.1444871820627918,1.3761535311307864,0.07961385781633273,0.7018263904003822,0.7819492407364782,0.2180507592635218,False,0.0,0.0,0.0,0.0,0.0,19211101962.888206
task04_ep004_step0050,4,cabinet,drawer,101,303,0.0,0.0,0.0,0.01710655513150307,0.014929453205659745,0.45392750517212,0.47309390833914305,1.4336544545252756,1.4153817791470784,1.2064320135783966,1.4123120983715454,0.08780039363670247,0.6992436880779277,0.7871092137008513,0.2128907862991487,False,0.0,0.0,0.0,0.0,0.0,17106555131.50307
task04_ep004_step0050,4,cabinet,drawer,101,404,0.0,0.0,0.0,0.015874298507936483,0.012828673877042094,0.43716525218307395,0.45590895708368767,1.371946005810402,1.3709462135263317,1.135907278432456,1.3676615820227502,0.0828706202660523,0.705201807690719,0.7879400837492885,0.21205991625071152,False,0.0,0.0,0.0,0.0,0.0,15874298507.936483
task04_ep004_step0050,4,cabinet,drawer,202,303,0.0,0.0,0.0,0.017623341222750444,0.016623759145875012,0.4447104087413212,0.46323126742114146,1.4149748284790078,1.3798972310923265,1.1675940495072747,1.3814696534435562,0.08273224521914069,0.6998112188949167,0.7825486574060654,0.21745134259393462,False,0.0,0.0,0.0,0.0,0.0,17623341222.750443
task04_ep004_step0050,4,cabinet,drawer,202,404,0.0,0.0,0.0,0.01904145667891689,0.014059159021533095,0.44577080172286887,0.4643901326528908,1.4071305220252508,1.396547573547929,1.1581970808948696,1.3928360927412204,0.0782847882178182,0.7067682766114738,0.785431824809551,0.21456817519044902,False,0.0,0.0,0.0,0.0,0.0,19041456678.91689
task04_ep004_step0050,4,cabinet,drawer,303,404,0.0,0.0,0.0,0.015194819403370854,0.011622380342535824,0.44662193028801966,0.4651414384912217,1.3571690458750325,1.4103395177875535,1.1380893057971593,1.4088798256972084,0.07601347101040479,0.7191902328264537,0.79537557487165,0.20462442512835,False,0.0,0.0,0.0,0.0,0.0,15194819403.370855
task04_ep004_step0050,4,cabinet,cabinet,101,202,1.0,1.0,0.0,0.018578619971604926,0.013104381936831442,0.4365164977546092,0.45889996055155335,1.4041207762279906,1.377494078354341,1.1639231894993523,1.3766607771249977,0.08236448494282791,0.7081120446707116,0.7910410620881144,0.20895893791188558,False,0.0,0.0,0.0,0.0,0.0,18578619971.604927
task04_ep004_step0050,4,cabinet,cabinet,101,303,1.0,1.0,0.0,0.019342263725423945,0.013088984181330953,0.4477081957465662,0.4708929982393821,1.4303486024366283,1.4149241031399957,1.205197059217738,1.412293454231555,0.08787974487755365,0.7057625278361835,0.7936450917316626,0.20635490826833736,False,0.0,0.0,0.0,0.0,0.0,19342263725.423946
task04_ep004_step0050,4,cabinet,cabinet,101,404,1.0,1.0,0.0,0.01753317385535583,0.012846481322571155,0.4332465425082768,0.45619291806859624,1.3698720529524644,1.3701497376167457,1.156188121110615,1.3693271477760522,0.08661369549949105,0.7059686942630575,0.7924030750148195,0.20759692498518045,False,0.0,0.0,0.0,0.0,0.0,17533173855.35583
task04_ep004_step0050,4,cabinet,cabinet,202,303,1.0,1.0,0.0,0.01939932525540175,0.013359183639548265,0.43738759036934394,0.459874283096879,1.4119340256609658,1.3792386615764114,1.159126917543824,1.3795878565338417,0.08211943556785296,0.708118023596001,0.790259642996081,0.20974035700391902,False,0.0,0.0,0.0,0.0,0.0,19399325255.401752
task04_ep004_step0050,4,cabinet,cabinet,202,404,1.0,1.0,0.0,0.01939029343566654,0.012675276737007591,0.4405228211329577,0.46375562724011526,1.406009883800981,1.395732005196411,1.180792514910709,1.393916120078806,0.0816582390556818,0.7097294471068475,0.7918382797931961,0.2081617202068039,False,0.0,0.0,0.0,0.0,0.0,19390293435.666542
task04_ep004_step0050,4,cabinet,cabinet,303,404,1.0,1.0,0.0,0.014582648905291573,0.011953975303964371,0.4400073781198989,0.4628496578618345,1.3567424134213768,1.4096664339205423,1.1494786483086827,1.408223725197018,0.0782619537802254,0.7256177217280049,0.8041030246641451,0.19589697533585493,False,0.0,0.0,0.0,0.0,0.0,14582648905.291573
